season_id,mean,std,competition_id,candidate
2019-2020,0.021996463285352,0.20027367762635634,eng-premier-league,r0.85-s0.09
2020-2021,0.008646945078758145,0.1883443353897105,eng-premier-league,r0.85-s0.09
2021-2022,0.01288804557278896,0.22326196557362693,eng-premier-league,r0.85-s0.09
2022-2023,0.023306062710720825,0.18494113810914556,eng-premier-league,r0.85-s0.09
2023-2024,0.017539764931386113,0.18959907696095157,eng-premier-league,r0.85-s0.09
2024-2025,0.033026928343878756,0.18688856022368802,eng-premier-league,r0.85-s0.09
2025-2026,0.03104255029595187,0.144561260769735,eng-premier-league,r0.85-s0.09
2026-2027,0.02201892538320819,0.14586307510772353,eng-premier-league,r0.85-s0.09
2011-2012,0.021388918283246048,0.1951911119648085,eng-premier-league,r0.85-s0.12
2012-2013,0.041038784479823655,0.1911460021330614,eng-premier-league,r0.85-s0.12
2013-2014,0.051205191023903696,0.22286703605351268,eng-premier-league,r0.85-s0.12
2014-2015,0.04778749001689913,0.1693248713898613,eng-premier-league,r0.85-s0.12
2015-2016,0.03608137616000854,0.17721693526549384,eng-premier-league,r0.85-s0.12
2016-2017,0.041989430880886816,0.2095937035714243,eng-premier-league,r0.85-s0.12
2017-2018,0.03577666592106293,0.214750318668104,eng-premier-league,r0.85-s0.12
2018-2019,0.02124297702172291,0.22563332143859607,eng-premier-league,r0.85-s0.12
2019-2020,0.02199059239381971,0.21035780581591965,eng-premier-league,r0.85-s0.12
2020-2021,0.009712791303863247,0.1954155664945973,eng-premier-league,r0.85-s0.12
2021-2022,0.015805576464597466,0.2359361461415569,eng-premier-league,r0.85-s0.12
2022-2023,0.029024901965333923,0.19160051430453914,eng-premier-league,r0.85-s0.12
2023-2024,0.029783074566365537,0.1962970129160629,eng-premier-league,r0.85-s0.12
2024-2025,0.05163980841734754,0.19263975766074845,eng-premier-league,r0.85-s0.12
2025-2026,0.03933726218256643,0.1464286179213839,eng-premier-league,r0.85-s0.12
2026-2027,0.027600448029441144,0.1509033694758431,eng-premier-league,r0.85-s0.12
2011-2012,0.023768942281132577,0.19067330624450002,eng-premier-league,r0.95-s0.06
2012-2013,0.044785254880003934,0.18827924722338527,eng-premier-league,r0.95-s0.06
2013-2014,0.06056086201007417,0.206221567467802,eng-premier-league,r0.95-s0.06
2014-2015,0.049713153345891055,0.17450635778048615,eng-premier-league,r0.95-s0.06
2015-2016,0.038493063905555264,0.16693187128678985,eng-premier-league,r0.95-s0.06
2016-2017,0.0427747461142227,0.19948112859855105,eng-premier-league,r0.95-s0.06
2017-2018,0.03893065659987408,0.21373491778819728,eng-premier-league,r0.95-s0.06
2018-2019,0.028882079321009217,0.22255867218153078,eng-premier-league,r0.95-s0.06
2019-2020,0.031687509359183796,0.20504800145033636,eng-premier-league,r0.95-s0.06
2020-2021,0.01721640535742428,0.19326583351858614,eng-premier-league,r0.95-s0.06
2021-2022,0.020926335993737978,0.22163776813905364,eng-premier-league,r0.95-s0.06
2022-2023,0.03148356791022866,0.18722469457290333,eng-premier-league,r0.95-s0.06
2023-2024,0.020517195484966493,0.1949191311450817,eng-premier-league,r0.95-s0.06
2024-2025,0.03460991123247207,0.19387736716594692,eng-premier-league,r0.95-s0.06
2025-2026,0.04057276277133063,0.15301173633546325,eng-premier-league,r0.95-s0.06
2026-2027,0.033584330829697924,0.1529991678898155,eng-premier-league,r0.95-s0.06
2011-2012,0.025394020912937167,0.19885668219652622,eng-premier-league,r0.95-s0.09
2012-2013,0.05035411394886167,0.19688068907163328,eng-premier-league,r0.95-s0.09
2013-2014,0.06564878224309637,0.223902539410613,eng-premier-league,r0.95-s0.09
2014-2015,0.056308091342614566,0.17673343655068618,eng-premier-league,r0.95-s0.09
2015-2016,0.043512404393089905,0.17566834150274158,eng-premier-league,r0.95-s0.09
2016-2017,0.050337453545606335,0.21050663422204965,eng-premier-league,r0.95-s0.09
2017-2018,0.04332510758630008,0.22252235858263478,eng-premier-league,r0.95-s0.09
2018-2019,0.029637677314429105,0.23042597618899874,eng-premier-league,r0.95-s0.09
2019-2020,0.031515290731195994,0.21324085776705257,eng-premier-league,r0.95-s0.09
2020-2021,0.015136020580403425,0.19867460094629888,eng-premier-league,r0.95-s0.09
2021-2022,0.02194691421961138,0.2345379706046447,eng-premier-league,r0.95-s0.09
2022-2023,0.03494610739219839,0.1947819845327828,eng-premier-league,r0.95-s0.09
2023-2024,0.03149377149936372,0.19933652508886635,eng-premier-league,r0.95-s0.09
2024-2025,0.05572220390445257,0.19758861635099534,eng-premier-league,r0.95-s0.09
2025-2026,0.050175847982112234,0.1533776669782355,eng-premier-league,r0.95-s0.09
2026-2027,0.04003889134986545,0.15609321690115344,eng-premier-league,r0.95-s0.09
2011-2012,0.027530502528458824,0.2070851846710031,eng-premier-league,r0.95-s0.12
2012-2013,0.056344657583252286,0.20467144784161037,eng-premier-league,r0.95-s0.12
2013-2014,0.07089215141448453,0.2379644596551762,eng-premier-league,r0.95-s0.12
2014-2015,0.06187052401669667,0.1774953452490494,eng-premier-league,r0.95-s0.12
2015-2016,0.046930992894701484,0.18365826930388585,eng-premier-league,r0.95-s0.12
2016-2017,0.05631930337540134,0.21825959952824495,eng-premier-league,r0.95-s0.12
2017-2018,0.046077167773604016,0.22477117035747315,eng-premier-league,r0.95-s0.12
2018-2019,0.027801048945658925,0.23521785143526439,eng-premier-league,r0.95-s0.12
2019-2020,0.02868008977258943,0.219750742618905,eng-premier-league,r0.95-s0.12
2020-2021,0.013161823637159564,0.2031597739627491,eng-premier-league,r0.95-s0.12
2021-2022,0.021628349575908562,0.2443894395595116,eng-premier-league,r0.95-s0.12
2022-2023,0.03765739493720235,0.19899098504467713,eng-premier-league,r0.95-s0.12
2023-2024,0.041507911893285496,0.20346743837524062,eng-premier-league,r0.95-s0.12
2024-2025,0.07240266644789942,0.2010449526099215,eng-premier-league,r0.95-s0.12
2025-2026,0.05534426111225038,0.1533114603930102,eng-premier-league,r0.95-s0.12
2026-2027,0.042157420873665016,0.15888695812819598,eng-premier-league,r0.95-s0.12
2011-2012,0.02709375593861184,0.19880180492612348,eng-premier-league,r1.00-s0.06
2012-2013,0.0536917557712522,0.19852714065412863,eng-premier-league,r1.00-s0.06
2013-2014,0.0722540882548752,0.21884502075356496,eng-premier-league,r1.00-s0.06
2014-2015,0.05574116358983313,0.18214929191329213,eng-premier-league,r1.00-s0.06
2015-2016,0.041701301381238516,0.1738029683514339,eng-premier-league,r1.00-s0.06
2016-2017,0.05005410782704502,0.20734337985049914,eng-premier-league,r1.00-s0.06
2017-2018,0.04401423779227988,0.22240539818204308,eng-premier-league,r1.00-s0.06
2018-2019,0.03295021840107436,0.23148394782813267,eng-premier-league,r1.00-s0.06
2019-2020,0.036084950376798694,0.21451126733698458,eng-premier-league,r1.00-s0.06
2020-2021,0.02030325606103669,0.20073232884440387,eng-premier-league,r1.00-s0.06
2021-2022,0.026420105782058,0.22986029738571356,eng-premier-league,r1.00-s0.06
2022-2023,0.038742236741065895,0.1943966137045642,eng-premier-league,r1.00-s0.06
2023-2024,0.02929627734661484,0.20184362010564957,eng-premier-league,r1.00-s0.06
2024-2025,0.049379810504970235,0.20109737702440028,eng-premier-league,r1.00-s0.06
2025-2026,0.053492842458363075,0.15919635221256825,eng-premier-league,r1.00-s0.06
2026-2027,0.04590862608269108,0.16020186762928335,eng-premier-league,r1.00-s0.06
2011-2012,0.028677880202517814,0.2057764673011086,eng-premier-league,r1.00-s0.09
2012-2013,0.05896066613695,0.20515260195893611,eng-premier-league,r1.00-s0.09
2013-2014,0.07641431915668764,0.23349530672606505,eng-premier-league,r1.00-s0.09
2014-2015,0.062083290923440615,0.18205181717024993,eng-premier-league,r1.00-s0.09
2015-2016,0.04721214136881007,0.18016616353897347,eng-premier-league,r1.00-s0.09
2016-2017,0.056945363388032244,0.21606252230192532,eng-premier-league,r1.00-s0.09
2017-2018,0.04764421534514286,0.22873745715519841,eng-premier-league,r1.00-s0.09
2018-2019,0.0323640805586845,0.2366880562400043,eng-premier-league,r1.00-s0.09
2019-2020,0.034638823659256364,0.21967318140692868,eng-premier-league,r1.00-s0.09
2020-2021,0.016547896017601527,0.20373017670908034,eng-premier-league,r1.00-s0.09
2021-2022,0.025234306239039543,0.24011584116939305,eng-premier-league,r1.00-s0.09
2022-2023,0.03983199242023257,0.19963370022683155,eng-premier-league,r1.00-s0.09
2023-2024,0.03798707410828724,0.20412587536840385,eng-premier-league,r1.00-s0.09
2024-2025,0.06805995591365174,0.20290109402568332,eng-premier-league,r1.00-s0.09
2025-2026,0.0598727148836213,0.15773701812670907,eng-premier-league,r1.00-s0.09
2026-2027,0.048963679995926095,0.16120022570871934,eng-premier-league,r1.00-s0.09
2011-2012,0.030769871362494105,0.2128956339512039,eng-premier-league,r1.00-s0.12
2012-2013,0.06472213950758263,0.2113816676111673,eng-premier-league,r1.00-s0.12
2013-2014,0.08082790697788086,0.24548887482627085,eng-premier-league,r1.00-s0.12
2014-2015,0.06743252743987911,0.18150415612943502,eng-premier-league,r1.00-s0.12
2015-2016,0.050784585864593224,0.1868681415406114,eng-premier-league,r1.00-s0.12
2016-2017,0.062436973516012094,0.22252776995137039,eng-premier-league,r1.00-s0.12
