candidate,control,slice,matches,log_loss,log_loss_low,log_loss_high,brier,score_nll,score_nll_low,score_nll_high
r0.95-s0.09,r0.85-s0.09,eng-championship,6072,-0.00015666674288581492,-0.00046780373407060425,0.0001894076010156522,-8.39488840160617e-05,-0.00020398339229159063,-0.0005498390740402854,0.00016376360633890932
r0.95-s0.09,r0.85-s0.09,eng-league-one,5920,-0.0003474105186417448,-0.0008313571841036294,0.00012367657549200588,-0.00022001956227309991,-0.00018646517509854078,-0.0007486306673296958,0.0003467902408368599
r0.95-s0.09,r0.85-s0.09,eng-league-two,5960,9.345873029648111e-05,-0.0002747221818814639,0.00047015754884720615,8.715048202974696e-05,0.00018136532001610594,-0.00022221603159773966,0.0006035104718893962
r0.95-s0.09,r0.85-s0.09,EFL,17952,-0.000136527222626714,-0.0003802223404025085,9.30977600604481e-05,-7.201629676386952e-05,-7.027204140384961e-05,-0.0003410523255409255,0.00020004229682479417
r0.95-s0.09,r0.85-s0.09,entrant matches,9189,-0.00021938934205783663,-0.0005217306101473936,8.374317273941977e-05,-9.289142033930322e-05,-0.0002019119957693742,-0.0005642791579956913,0.0001632503287169582
r0.95-s0.09,r0.85-s0.09,continuing matches,12943,-0.000528920620714444,-0.0008398487317610376,-0.00021921730744286594,-0.00033153107824221607,-0.0004486231330133026,-0.0008153090025685086,-6.352682893288276e-05
r0.95-s0.09,r0.85-s0.09,first 10 matches,5109,-0.000208249836800713,-0.0006805611210694231,0.0002808367595235467,-0.00010834429486815164,-0.00016832614971288608,-0.0008050304501662295,0.0005202659095389234
r0.95-s0.09,r0.85-s0.09,later matches,17023,-0.0004580767104424406,-0.0007008594099863613,-0.00022155575909682952,-0.00026969717468750947,-0.00039957235744773656,-0.0006918339546235861,-0.00010261173172052693
r0.95-s0.09,r0.85-s0.09,top-quintile club,8379,-0.00041792133675268815,-0.0008008427339988525,-1.7033791740021296e-05,-0.00020504397869035838,-0.0001829674061622252,-0.000694670245936789,0.00038237539339194067
r0.95-s0.09,r0.85-s0.09,bottom-quintile club,8379,-0.0006751507480532147,-0.0011021682868765066,-0.0002506167361894387,-0.00038634179643707054,-0.0005652599896760893,-0.0010685390590948033,-4.158759503526685e-05
r0.95-s0.09,r0.85-s0.09,middle only,7359,-0.0003969149045189556,-0.0006466851692174529,-0.0001560490977951061,-0.00026893268277414445,-0.0004692672780642556,-0.0007607575038018509,-0.0001760681121758957
r0.95-s0.12,r0.85-s0.09,all,22132,-0.0008956808965741334,-0.001468679113887574,-0.0003363737658439103,-0.0005727850652149154,-0.0003734879165083327,-0.0010167122418162041,0.0002760047239090894
r0.95-s0.12,r0.85-s0.09,eng-premier-league,4180,-0.0020503578991270064,-0.0030899088309489764,-0.0010156421768103012,-0.001236010521241295,-0.0018712252957221295,-0.0033212364638183435,-0.0003886546534799207
r0.95-s0.12,r0.85-s0.09,eng-championship,6072,-0.0004081604811302628,-0.0013242838810466244,0.0005839819541331554,-0.00028626148907852454,1.9315051049375736e-05,-0.001013244065320441,0.0010768952451944724
r0.95-s0.12,r0.85-s0.09,eng-league-one,5920,-0.001354101616159044,-0.0023458715633622425,-0.00036334684758836225,-0.0009096319722844947,-0.0004404697936337885,-0.0017706250119283117,0.000834224946998114
r0.95-s0.12,r0.85-s0.09,eng-league-two,5960,-0.00012719489522539229,-0.0011931952561194655,0.0008875509051495006,-6.495873270786668e-05,0.00034328646917723156,-0.0008325656091741498,0.001475240456436469
r0.95-s0.12,r0.85-s0.09,EFL,17952,-0.0006268222807836359,-0.0012738850141786361,-3.992655221036265e-05,-0.00041835756932642016,-2.4750046348257502e-05,-0.0007195919147179161,0.0006422597380584464
r0.95-s0.12,r0.85-s0.09,entrant matches,9189,-0.0006632500843899503,-0.0013503409462151147,7.554944286497763e-06,-0.00041319290649437083,-0.000141014350262603,-0.0009691657917334129,0.0006555940613108664
r0.95-s0.12,r0.85-s0.09,continuing matches,12943,-0.001060697255467779,-0.0018068147783984667,-0.0003300922547986321,-0.0006860889628030391,-0.0005385346290349503,-0.0014433258608532453,0.00036254497581082176
r0.95-s0.12,r0.85-s0.09,first 10 matches,5109,-0.00030641666681785067,-0.001447285355204153,0.0007897396559517772,-0.0001492610172657335,8.225460886428247e-05,-0.0013239113150210102,0.0014837601475418695
r0.95-s0.12,r0.85-s0.09,later matches,17023,-0.0010725328586151863,-0.0017417310130624765,-0.0004502499605605181,-0.0006998945265890781,-0.0005102668956617541,-0.0012553035552006094,0.00024092181330223345
r0.95-s0.12,r0.85-s0.09,top-quintile club,8379,-0.0007543654753174845,-0.0017763030372081356,0.00020655115509781607,-0.0004056444605413459,0.0001127765654017762,-0.0009821586307736758,0.0012151959368414402
r0.95-s0.12,r0.85-s0.09,bottom-quintile club,8379,-0.0010404165996559934,-0.0019916526439361397,-4.2302046574691365e-05,-0.0006026226982224305,-0.0003804353940066702,-0.0014035280604259175,0.0006982232441412987
r0.95-s0.12,r0.85-s0.09,middle only,7359,-0.001110370056331207,-0.001828834291098261,-0.00038964800560595145,-0.000795303372068192,-0.0009184712484923306,-0.0018633013540080025,2.019365871375886e-05
r1.00-s0.06,r0.85-s0.09,all,22132,0.0008634324884690962,0.0004206291518802276,0.0013225433615514657,0.0006868469380200317,0.0008866985912406952,0.0003577673624398411,0.0014590177223716592
r1.00-s0.06,r0.85-s0.09,eng-premier-league,4180,-0.0005913524618627393,-0.002065782014993441,0.0008650931623049717,-0.00022263899234055217,-0.000251673597895602,-0.002110251665967468,0.001606727983954664
r1.00-s0.06,r0.85-s0.09,eng-championship,6072,0.0007960564469593973,9.385343652357054e-05,0.001459649655029744,0.0006232270028209827,0.0005946090713621475,-0.00014516278952982477,0.0013332822342878045
r1.00-s0.06,r0.85-s0.09,eng-league-one,5920,0.0014568729969294553,0.0005007585130571309,0.0023742865080352456,0.0010638325551865996,0.0013510456575481125,0.00032197150190772426,0.002338629321594221
r1.00-s0.06,r0.85-s0.09,eng-league-two,5960,0.001362919167386654,0.0005844401636264022,0.002203642482844933,0.0010150678410082506,0.0015214349474071977,0.0006365069306332175,0.0024689779313284573
r1.00-s0.06,r0.85-s0.09,EFL,17952,0.001202169180335578,0.0007628873585708942,0.0016733913560615795,0.0008986144953343834,0.0011517607431229212,0.0006229546509159821,0.0016840600568705192
r1.00-s0.06,r0.85-s0.09,entrant matches,9189,0.0006074547614793844,5.9488429290250995e-05,0.0011455257848471602,0.0005445723564788251,0.00039273300263645603,-0.00030056894441825657,0.0010593515882651367
r1.00-s0.06,r0.85-s0.09,continuing matches,12943,0.001045166192657342,0.000371541297528612,0.0017465375568830827,0.0007878560649444038,0.0012373939318637622,0.0004015083980392519,0.0021173970812603765
r1.00-s0.06,r0.85-s0.09,first 10 matches,5109,0.0006593737062651718,-0.00027002268079028084,0.0015519516652226734,0.00047137632014015193,0.0008397051133164866,-0.0004273019256372126,0.002053743480109563
r1.00-s0.06,r0.85-s0.09,later matches,17023,0.0009246752963337414,0.00043968763275325715,0.0014101302047832894,0.0007515147043801507,0.0009008024318513269,0.0003291998167892022,0.0015269243689548467
r1.00-s0.06,r0.85-s0.09,top-quintile club,8379,0.0007982263611086605,1.7210299733611157e-05,0.0016041636704244274,0.0006527376895843737,0.0010553513385624508,6.117730543927481e-05,0.002118914045634582
r1.00-s0.06,r0.85-s0.09,bottom-quintile club,8379,0.00026404716318789126,-0.00040453255388554825,0.0009105466489614069,0.00027756702034631653,0.0002687770385464244,-0.0005509884656904659,0.0010545356563888173
r1.00-s0.06,r0.85-s0.09,middle only,7359,0.0010487569998747065,0.0004442850116093921,0.0016681397303150113,0.0008130950826861982,0.001014527660406875,0.00029185452521673276,0.0017633163512401288
r1.00-s0.09,r0.85-s0.09,all,22132,-0.0004870877445121612,-0.0008179818139303406,-0.0001487965217893308,-0.0002719987698310097,-0.0003446398341226614,-0.0007602848455575766,8.133133767211604e-05
r1.00-s0.09,r0.85-s0.09,eng-premier-league,4180,-0.0020984257464639654,-0.0029181146542276953,-0.0012170127970076486,-0.0012487984448163768,-0.0019710017633580708,-0.0033017573532590303,-0.0005559948651929596
r1.00-s0.09,r0.85-s0.09,eng-championship,6072,-0.00015934578686672976,-0.0006286439864862146,0.00036426793880203447,-7.289251922595685e-05,-0.00019641632978010197,-0.000715729869096347,0.0003548812189144163
r1.00-s0.09,r0.85-s0.09,eng-league-one,5920,-0.00039617808976188484,-0.0011251756177256536,0.00031331528325112274,-0.0002472694516085064,-8.507144046184729e-05,-0.0009393793282457225,0.0007279605003050297
r1.00-s0.09,r0.85-s0.09,eng-league-two,5960,0.0002188113368995585,-0.0003384989707717143,0.0007889705426300473,0.00018566094894210017,0.0003871613161061931,-0.0002251260171939956,0.0010276967479845897
r1.00-s0.09,r0.85-s0.09,EFL,17952,-0.00011189874895965752,-0.00047726097349626436,0.0002330998887328421,-4.455766903784816e-05,3.404737979244628e-05,-0.00037303557111272056,0.00043583065519611774
r1.00-s0.09,r0.85-s0.09,entrant matches,9189,-0.0002401721724969402,-0.0006878044258315372,0.00021533682884188193,-7.942167262616814e-05,-0.00016302654367082977,-0.0007047301347018407,0.000384769346985994
r1.00-s0.09,r0.85-s0.09,continuing matches,12943,-0.0006623876897526668,-0.0011329748147322163,-0.0001901329398871054,-0.0004087206230501466,-0.00047357783350162144,-0.0010254674403695377,0.00010922717183154518
r1.00-s0.09,r0.85-s0.09,first 10 matches,5109,-0.0001826899352318192,-0.0008999900880232413,0.0005837595396473577,-7.812229229890976e-05,-3.6844025245537237e-05,-0.0010212460573849197,0.0010504294044716455
r1.00-s0.09,r0.85-s0.09,later matches,17023,-0.0005784446385739168,-0.0009380879320468259,-0.00022781733610618366,-0.00033018563017944995,-0.00043701654724920936,-0.0008723322488357718,7.81553997807101e-06
r1.00-s0.09,r0.85-s0.09,top-quintile club,8379,-0.00044840379341107376,-0.0010251932293703567,0.00016032748447692867,-0.00019029302148382268,4.1043716226508015e-06,-0.000764686267834874,0.00086206923605574
r1.00-s0.09,r0.85-s0.09,bottom-quintile club,8379,-0.00085278159249227,-0.0014942810558541892,-0.00021566389986656768,-0.000470918195996931,-0.0005990926909528938,-0.0013515763738380007,0.00017745074253945365
r1.00-s0.09,r0.85-s0.09,middle only,7359,-0.0005469519955435007,-0.0009152416228240872,-0.00019022879950353607,-0.00036863369945103213,-0.0006351517317303346,-0.0010724688873761151,-0.0001963767683085873
r1.00-s0.12,r0.85-s0.09,all,22132,-0.0008903618626167172,-0.0015446655629958164,-0.0002704354432920533,-0.0005516021192863456,-0.00024662309346418915,-0.0009797522882156872,0.00050015305928405
r1.00-s0.12,r0.85-s0.09,eng-premier-league,4180,-0.0024879317268703465,-0.0036653321593027952,-0.0012953383612146195,-0.0014907850698201253,-0.002165782329473063,-0.0038661916917325624,-0.00042397924731184993
r1.00-s0.12,r0.85-s0.09,eng-championship,6072,-0.00034121659138359155,-0.0013399008197238986,0.0007709999690157965,-0.000229726584468762,0.00013246034042525156,-0.001005578747043141,0.001301255116816841
r1.00-s0.12,r0.85-s0.09,eng-league-one,5920,-0.0012936538769090246,-0.0024275455130850715,-0.0001942666730665135,-0.0008576654890709175,-0.00019362713384266312,-0.001761973333087382,0.0012758688673240673
r1.00-s0.12,r0.85-s0.09,eng-league-two,5960,7.12020082327945e-05,-0.0011123497799459933,0.0012303646899451003,8.317164496591921e-05,0.0006605169929420148,-0.0006575871763218319,0.0019323346920574165
r1.00-s0.12,r0.85-s0.09,EFL,17952,-0.0005183786834400143,-0.001245747495552307,0.00016016812455085005,-0.0003329198146277449,0.00020023996393983795,-0.0005787121898943414,0.0009575446561813568
r1.00-s0.12,r0.85-s0.09,entrant matches,9189,-0.000619158625134376,-0.0014023165823232391,0.00016549969428881952,-0.00035871190587174047,-1.2871937722779867e-05,-0.0009756291977437932,0.0009176032785561123
r1.00-s0.12,r0.85-s0.09,continuing matches,12943,-0.0010829050557887203,-0.0019125975239270361,-0.00023257251035341983,-0.0006885462721926892,-0.0004125768422170139,-0.0014252491856180801,0.0005900874969565625
r1.00-s0.12,r0.85-s0.09,first 10 matches,5109,-0.00023765120038951663,-0.001538841840523424,0.0010399106654485693,-8.357553587462243e-05,0.00028241287549443997,-0.0013480882485117662,0.0019480841782157008
r1.00-s0.12,r0.85-s0.09,later matches,17023,-0.0010862555813101772,-0.0018278887441618712,-0.0003954804594212834,-0.0006920678312437264,-0.0004053991473565486,-0.0012254073088238148,0.00042125291289362934
r1.00-s0.12,r0.85-s0.09,top-quintile club,8379,-0.0007014633184433529,-0.0018386803329537434,0.0004091102607971368,-0.00034083138778121707,0.0004069168283692562,-0.0008589177249873692,0.001688360992596083
r1.00-s0.12,r0.85-s0.09,bottom-quintile club,8379,-0.0010991224219732562,-0.002207175675394138,4.193992225380239e-05,-0.0006099686591980218,-0.0002573101439375545,-0.0014763328580617533,0.0009880004860518508
r1.00-s0.12,r0.85-s0.09,middle only,7359,-0.0011730520162523599,-0.001976468564220159,-0.00038316342373041865,-0.0008339282482533369,-0.0009609574393158299,-0.0019992496944624388,7.062178011482555e-05
C1-FC,r0.85-s0.09,all,22132,-0.0005734677393109737,-0.0010091018862260583,-0.00013406600400700137,-0.0003816055512220585,-0.0001953462734609282,-0.0006840437969316952,0.00033449995967922897
C1-FC,r0.85-s0.09,eng-premier-league,4180,-0.0011887650570868186,-0.002046144332457464,-0.0003182525938218305,-0.0007632825342656725,-0.00111799371402157,-0.0023286304777959117,0.00011870456134962917
C1-FC,r0.85-s0.09,eng-championship,6072,-0.00030962836424186215,-0.0010148240856362948,0.00043610813398555355,-0.0002288411827286134,4.358287213675079e-05,-0.0006914952551666813,0.0007987775607919683
C1-FC,r0.85-s0.09,eng-league-one,5920,-0.0008812833794451107,-0.0016632066812222886,-5.5817829939568206e-05,-0.0006118220462283284,-0.0002151475277529991,-0.0012470431622233138,0.0008266867031587627
C1-FC,r0.85-s0.09,eng-league-two,5960,-0.00010498138151273963,-0.0008712153702381978,0.0006194684050456664,-4.088303543896662e-05,0.00022799465856649393,-0.0005759019207327927,0.0010240225099568611
C1-FC,r0.85-s0.09,EFL,17952,-0.0004301999814955197,-0.0008732279740826966,2.6271164109761557e-06,-0.00029273468507219733,1.9485851179417318e-05,-0.0005002191203742966,0.000539083763959784
C1-FC,r0.85-s0.09,entrant matches,9189,-0.00046066930680442554,-0.0009667683184371315,4.5581374755033445e-05,-0.00031316099398569447,-9.594183769873808e-06,-0.0006205238869150078,0.0005930561457908405
C1-FC,r0.85-s0.09,continuing matches,12943,-0.0006535500074329449,-0.00120820993737878,-5.6848223830838096e-05,-0.0004301983841390753,-0.000327222650820976,-0.0010446298241210063,0.0004110684886782139
C1-FC,r0.85-s0.09,first 10 matches,5109,0.0001964844632049108,-0.0005425514324490379,0.0010030679048785654,0.00014207732731382882,0.0006696406374705928,-0.0004337540424401112,0.0018247457800961626
C1-FC,r0.85-s0.09,later matches,17023,-0.000804548383301672,-0.0013348024482601397,-0.0003191388200015452,-0.0005387750176169269,-0.00045494905369644135,-0.0010263631841741921,0.00010826560063207719
C1-FC,r0.85-s0.09,top-quintile club,8379,-0.0005089963001957612,-0.0011959725263394198,0.0001520333875118013,-0.0003053754842541418,0.00012034654826321151,-0.0006593633900549786,0.0009445537685596948
C1-FC,r0.85-s0.09,bottom-quintile club,8379,-0.0004654768415049182,-0.0011637187708044908,0.0002487357961631124,-0.0002814645031207515,0.00013399749227240368,-0.0005877111664835521,0.0008893635887061159
C1-FC,r0.85-s0.09,middle only,7359,-0.0007045884934569094,-0.0012941100207281666,-0.00012925037676150461,-0.0005067157753343465,-0.0005802059825097273,-0.0013616351083659236,0.00016023686042351186
C2-FC,r0.85-s0.09,all,22132,-0.0010664833395773738,-0.0015107878212016093,-0.000615914923265126,-0.0007018201694187909,-0.0007606008079772248,-0.0012761308698315814,-0.00021738957740922616
C2-FC,r0.85-s0.09,eng-premier-league,4180,-0.0026805829908069273,-0.003626715423415248,-0.001701296786785164,-0.0017202280070691292,-0.0026702796140618736,-0.004123886234011563,-0.0012102769880118285
C2-FC,r0.85-s0.09,eng-championship,6072,-0.0006439971570415536,-0.0013634591630460173,7.527134608242492e-05,-0.00045589250224909686,-0.00038673020027040975,-0.001244030817103516,0.0004752825785799764
C2-FC,r0.85-s0.09,eng-league-one,5920,-0.0012473412338108866,-0.0020183915426641706,-0.0005071750204279073,-0.0008291369459733359,-0.0007422678779593936,-0.001749215039490583,0.0002683336205207415
C2-FC,r0.85-s0.09,eng-league-two,5960,-0.00018522844433501977,-0.0009525218673281693,0.0005518911560153737,-0.00011165451782031116,0.00017963142922621338,-0.0006326220347368823,0.0009503281318807825
C2-FC,r0.85-s0.09,EFL,17952,-0.0006906513129430415,-0.0011568934583886293,-0.00023607761845685545,-0.0004646908934953052,-0.0003159452036192795,-0.0008315017983986741,0.00022850887592330642
C2-FC,r0.85-s0.09,entrant matches,9189,-0.0008753838714337283,-0.0015037303739829466,-0.0002675666013417877,-0.000548984462875515,-0.000432577263726179,-0.0012001024675918784,0.0002972396953700229
C2-FC,r0.85-s0.09,continuing matches,12943,-0.0012021561366701624,-0.0017349476791723535,-0.0006484413225593388,-0.0008103272626294965,-0.0009934840922330278,-0.0016470633728468396,-0.0003327600997223664
C2-FC,r0.85-s0.09,first 10 matches,5109,-0.0005344686323776068,-0.001461807755858323,0.00034747413239583964,-0.0003707898397441963,-9.005836009552512e-05,-0.0013732685246900164,0.0010804420598831044
C2-FC,r0.85-s0.09,later matches,17023,-0.0012261533824066994,-0.001756274769839959,-0.0007089343841276374,-0.0008011701050533738,-0.0009618462621408624,-0.001560645295482233,-0.00037125693551405846
C2-FC,r0.85-s0.09,top-quintile club,8379,-0.0010371002142693805,-0.001786216873005764,-0.00030991569359435867,-0.0006123968708239863,-0.0003810335041055359,-0.0012648282810649929,0.0005592380465589594
C2-FC,r0.85-s0.09,bottom-quintile club,8379,-0.0012677954208970127,-0.002004126336183613,-0.0004920240039111122,-0.0007925820164037447,-0.0008874223709079888,-0.0017560532949867798,3.086917928393218e-05
C2-FC,r0.85-s0.09,middle only,7359,-0.0011118243379018157,-0.001767289660688151,-0.00047196729591360824,-0.0007869660524830645,-0.0010552329016352345,-0.0018918527439244308,-0.0002426454443135558
ALL-FC,r0.85-s0.09,all,22132,-0.0006880267249146416,-0.0011145521499256238,-0.000251763299258832,-0.0004431102878586165,-0.0003064304008970696,-0.0008026649342746519,0.00023541471735281252
ALL-FC,r0.85-s0.09,eng-premier-league,4180,-0.0015843409380174723,-0.0023789228474885215,-0.0007532810682479679,-0.000977675019127715,-0.0012613360308532792,-0.002471164659171409,-3.5327268254869045e-05
ALL-FC,r0.85-s0.09,eng-championship,6072,-0.0005115922588574462,-0.001221881686689061,0.00023583407371429265,-0.000368958723462054,-0.00020903897771274446,-0.0010066639115019335,0.0006125946189829457
ALL-FC,r0.85-s0.09,eng-league-one,5920,-0.0009838200092967342,-0.0017645663044319779,-0.0002088888388033171,-0.0006704042653704433,-0.00039945303588944823,-0.0013842676081986909,0.0005586381463512993
ALL-FC,r0.85-s0.09,eng-league-two,5960,5.465441206732656e-05,-0.0006816402695550452,0.0007621404723741804,8.202605854388696e-05,0.0003564620170218254,-0.000398393755254444,0.0011123368704048034
ALL-FC,r0.85-s0.09,EFL,17952,-0.0004793261115696196,-0.0009471169163314399,-2.0598274446904606e-05,-0.00031864055876409594,-8.408717823569737e-05,-0.0005954650933082639,0.00042541345151267504
ALL-FC,r0.85-s0.09,entrant matches,9189,-0.000603821132046155,-0.0011438990364034196,-7.564087987638823e-05,-0.0003699274831289175,-0.0001806572195612348,-0.0008164502793297135,0.00041883452846357925
ALL-FC,r0.85-s0.09,continuing matches,12943,-0.0007478092477353573,-0.0012864317152839232,-0.00017414575825386186,-0.0004950670824704687,-0.0003957242093877585,-0.0010983660215173302,0.00029099631771011626
ALL-FC,r0.85-s0.09,first 10 matches,5109,4.837376901391417e-05,-0.0007050108667101137,0.0008419553353654815,5.140968556623215e-05,0.0005341512672503155,-0.000586648225028704,0.0017086980129989839
ALL-FC,r0.85-s0.09,later matches,17023,-0.0009090377173061701,-0.0014532679909676103,-0.0004035123068070634,-0.0005915272851110131,-0.0005587085976053463,-0.0011045018856476524,-8.259848854803632e-06
ALL-FC,r0.85-s0.09,top-quintile club,8379,-0.0006051630225897236,-0.0012912464438355395,7.042104846933732e-05,-0.0003369892768211313,0.00016194935253161066,-0.0006206078986828858,0.0010269968143804158
ALL-FC,r0.85-s0.09,bottom-quintile club,8379,-0.0007541381837021982,-0.0014665638856043554,-2.141362574090493e-05,-0.0004563479028184541,-0.0001579041115410316,-0.0009596750324916578,0.0006495584454723304
ALL-FC,r0.85-s0.09,middle only,7359,-0.0008013889226327798,-0.0013671484805670394,-0.0002616148137133446,-0.0005586402134256709,-0.0007335803287347992,-0.0014724206587635334,-5.898900055230207e-05
C1-BMA,r0.85-s0.09,all,22132,-0.0006300285791985988,-0.0009566568190487121,-0.00029593694389440617,-0.0004116759135183297,-0.00037345500170242615,-0.0007665164729703284,2.8243044794714633e-05
C1-BMA,r0.85-s0.09,eng-premier-league,4180,-0.0013734412679794908,-0.0021405377964414463,-0.0006329983164923968,-0.0008233953151812462,-0.0013085587445859047,-0.0023476593721854376,-0.00028798508336152194
C1-BMA,r0.85-s0.09,eng-championship,6072,-0.0002811650854521765,-0.000827735330722894,0.00030344675457644616,-0.00020739035441858902,-4.2707625763639354e-05,-0.0006672645244791085,0.0005913478697262849
C1-BMA,r0.85-s0.09,eng-league-one,5920,-0.0012654518531688154,-0.00206333886842398,-0.0004982697253742246,-0.0008683766493920934,-0.000613558440454662,-0.001645516348132876,0.00039782377170040817
C1-BMA,r0.85-s0.09,eng-league-two,5960,0.00016709754277783326,6.499340659912284e-05,0.0002634646289823548,0.0001225914590437586,0.00018390203453345677,6.0654789273639846e-05,0.0003048974756373472
C1-BMA,r0.85-s0.09,EFL,17952,-0.0004569300364677539,-0.0007991695456497041,-0.00012543394187876562,-0.0003158098763664251,-0.00015572251255063582,-0.0005839747255754554,0.00025528567417396026
C1-BMA,r0.85-s0.09,entrant matches,9189,-0.0005124340706492218,-0.0009352858973313827,-6.128988746580552e-05,-0.00033406056570355004,-0.0002164966365587478,-0.0007134413056063189,0.000294579888877779
C1-BMA,r0.85-s0.09,continuing matches,12943,-0.0007135158649175378,-0.001139109124189946,-0.0002964479996255833,-0.0004667796322133781,-0.00048488901370159635,-0.0010423918401922946,6.902865124568564e-05
C1-BMA,r0.85-s0.09,first 10 matches,5109,-0.00014441848267550105,-0.0007196543420204472,0.0004669056488367821,-6.023758285877859e-05,4.0077908113109046e-05,-0.0006946241416823695,0.0008239255476593809
C1-BMA,r0.85-s0.09,later matches,17023,-0.0007757715142356961,-0.001165429224727942,-0.00041341466753858314,-0.0005171507670306159,-0.0004975658891046215,-0.0009413135028130933,-5.993440296914805e-05
C1-BMA,r0.85-s0.09,top-quintile club,8379,-0.0007599549605187823,-0.0013824455536442847,-0.0001814162659804956,-0.00046018961076760496,-0.0004035717492984395,-0.0010796976377025274,0.00029136704084262746
C1-BMA,r0.85-s0.09,bottom-quintile club,8379,-0.0007430282319310317,-0.0012880054794794438,-0.00018877519406444634,-0.0004491925384902254,-0.00036642027784946843,-0.0009652269925812853,0.0002848068069858764
C1-BMA,r0.85-s0.09,middle only,7359,-0.0005798096111614517,-0.0010350939282088793,-0.00012309802564601394,-0.00041712792051146923,-0.00048666890646067686,-0.0010656949984195086,7.754646354961095e-05
C2-BMA,r0.85-s0.09,all,22132,-0.0009954081591603949,-0.001440775033047252,-0.0005562978895461687,-0.0006620517901783073,-0.0006864349948840246,-0.0011962414182526352,-0.00018426430426201989
C2-BMA,r0.85-s0.09,eng-premier-league,4180,-0.002441219890344481,-0.0035891705361841934,-0.0013114909166325964,-0.0016082550576572204,-0.002350159382998608,-0.0037526388497109986,-0.0008191928731254937
C2-BMA,r0.85-s0.09,eng-championship,6072,-0.0005816044888398877,-0.00123444960753533,9.280807321541712e-05,-0.000416728317759672,-0.00035879511333819687,-0.0011596224053277335,0.0004313509234903919
C2-BMA,r0.85-s0.09,eng-league-one,5920,-0.0013675956686694307,-0.002165327729585413,-0.000574596687486981,-0.000905722515745936,-0.0007889965988880688,-0.0018023169125307905,0.00025032150168624384
C2-BMA,r0.85-s0.09,eng-league-two,5960,-3.328950035890939e-05,-0.0006323146858241838,0.0005542636638783425,-6.337657813162251e-06,0.0002484816623771556,-0.0003893877592264286,0.0008303495008145426
C2-BMA,r0.85-s0.09,EFL,17952,-0.0006587608197915513,-0.001083297587907446,-0.00022015573517875596,-0.0004417348528976781,-0.00029904818882793284,-0.0008104680824497716,0.0002382047868363434
C2-BMA,r0.85-s0.09,entrant matches,9189,-0.0008464931649950436,-0.0015119980680406186,-0.00021223566036181288,-0.0005308445090840249,-0.00034659206466768224,-0.0010784191097740758,0.0003779797499511899
C2-BMA,r0.85-s0.09,continuing matches,12943,-0.0011011317071311444,-0.001604822256918535,-0.0005907405321243825,-0.0007552035869777635,-0.0009277095591858072,-0.001562530366214979,-0.0003242665289358647
C2-BMA,r0.85-s0.09,first 10 matches,5109,-0.00021128393317574711,-0.0012002412752530579,0.0006550049710201273,-0.0001691819683950954,0.0003241944918359466,-0.0009467240044844452,0.001464140749337677
C2-BMA,r0.85-s0.09,later matches,17023,-0.0012307421584881024,-0.0017557920723521184,-0.0007240012153115698,-0.0008099735383713655,-0.000989748514689719,-0.001551459463457705,-0.0004366894161826098
C2-BMA,r0.85-s0.09,top-quintile club,8379,-0.0010767609746538684,-0.0018416317084637825,-0.0003543232141791587,-0.0006562173461093059,-0.0003680832054008681,-0.0012664211634330045,0.0005183024566289237
C2-BMA,r0.85-s0.09,bottom-quintile club,8379,-0.0011170141803344628,-0.0018319418141416826,-0.0004131535622292386,-0.0007138785490280006,-0.0007279962792542683,-0.0014949616323314226,7.528942724699862e-05
C2-BMA,r0.85-s0.09,middle only,7359,-0.0009727232718609639,-0.0016563429434216191,-0.00032355722026934934,-0.0006857553430395032,-0.0009727308518263955,-0.0018615314506378073,-0.00013678608103262043
